apple,microsoft,amazon com,tesla,alphabet,alphabet,berkshire hathaway,johnson & johnson,unitedhealth,nvidia,meta platforms,procter & gamble,jpmorgan chase &,exxon mobil,visa,home depot,chevron,mastercard,abbvie,pfizer,bank of,coca cola,costco wholesale,eli lilly,pepsico,broadcom,walmart,cisco systems,merck &,walt disney,verizon communications,abbott laboratories,thermo fisher scientific,comcast,accenture,adobe,mcdonalds,intel corporation,wells fargo,bristol myers squibb,philip morris,danaher,salesforce,texas instrument,qualcomm,union pacific,nike,raytheon technologies,nextera,medtronic,amgen,advanced micro devices,at&t,lowes companies,cvs health,united parcel service,s&p global,honeywell,anthem,prologis,international business machines,conocophillips,oracle,american tower,caterpillar,target,intuit,american express,morgan stanley,lockheed martin,deere,charles schwab,goldman sachs,altria,citigroup,paypal holdings,applied material,automatic data processing,blackrock,servicenow,boeing,mondelez,booking holdings,general electric,starbucks,chubb ltd,duke,stryker,intuitive surgical,netflix,marsh & mclennan,zoetis,3m,cigna,crown castle,analog devices,southern,gilead sciences,cme,blackstone,csx,micron technology,t mobile us,tjx,becton dickinson,pnc financial services,edwards lifesciences,waste management,regeneron,vertex,aon,us bancorp,dominion,truist financial,colgate palmolive,equinix,sherwin williams,eog resources,northrop grumman,lam research,intercontinental exchange,progressive,illinois tool,norfolk southern,boston scientific,public storage,activision blizzard,freeport mcmoran,general dynamics,charter communications,estee lauder,fidelity national information serv,newmont,ford motor,fiserv,dollar general,eaton,palo alto networks,humana,schlumberger,capital one financial,emerson electric,hca healthcare,sempra,marathon petroleum,general motors,air products and chemicals,moodys,uber technologies,archer daniels midland,dow,american electric power,moderna,roper technologies,pioneer natural resource,fedex,marvell technology,marriott,block,oreilly automotive,american,kla,mckesson,centene,exelon,l3harris technologies,kimberly clark,metlife,occidental petroleum,autozone,sysco,nxp semiconductors,illumina,warner bros. discovery inc series,cognizant technology solutions,general mills,valero,synopsys,nucor,johnson controls,ecolab,digital realty,prudential financial,travelers companies,cadence design systems,welltower,paychex,williams,hilton worldwide holdings,corteva,autodesk,dexcom,fortinet,realty income,kroger,chipotle mexican grill,simon property,crowdstrike holdings,lululemon athletica,amphenol,xcel,iqvia holdings,hp,aflac,workday,constellation brands,idexx laboratories,twitter,phillips 66,devon,dollar tree,sba communications reit corp class,global payments,allstate,public service enterprise,motorola solutions,snowflake,ross stores,kinder morgan,agilent technologies,arthur j gallagher,microchip technology,baxter,parker hannifin,cintas,electronic arts,carrier global,dupont de nemours,msci,consolidated edison,avalonbay communities,atlassian,yum brands,trane technologies,ebay,equity residential,verisk analytics,hershey foods,wec,monster beverage,transdigm,walgreen boots alliance,bank of new york mellon,alexandria real estate equities,fastenal,cheniere,discover financial services,resmed,halliburton,weyerhaeuser,international flavors & fragrances,eversource,datadog,otis worldwide,biogen,m&t bank,t rowe price,willis towers watson,ameriprise finance,ppg industries,kraft heinz,oneok,svb financial,rockwell automation,ametek,paccar,mettler toledo,american water works,align technology,hess,kkr and,republic services,old dominion freight line,aptiv,cummins,arista networks,cerner,cbre,first republic bank,lyondellbasell industries nv class,corning,tyson foods,delta air lines,extra space storage,southwest airlines,expedia,trade desk,edison,zimmer biomet holdings,keysight technologies,dte,keurig dr pepper,ball,fifth third bancorp,invitation homes,veeva systems,mccormick & co non voting,church and dwight,equifax
177.77,313.86,3326.02,1093.99,2838.77,2852.89,357.61,179.59,520.82,276.9,227.85,154.39,140.54,83.78,223.95,308.46,165.48,362.24,163.75,52.44,43.0,62.21,576.47,289.89,167.96,631.09,149.87,56.05,82.4,140.96,51.61,120.38,595.15,47.69,338.46,460.06,249.03,51.43,50.11,73.72,93.94,297.36,214.94,187.45,152.73,276.69,138.54,100.83,85.5,111.56,242.57,119.22,18.22,209.49,103.55,220.2,418.95,196.54,502.48,164.14,132.13,101.1,83.36,250.87,223.08,221.96,471.95,189.76,90.27,445.95,415.55,88.76,335.59,52.05,54.97,118.49,135.8,227.76,777.36,573.99,194.91,62.75,2327.99,94.58,91.03,217.5,111.48,269.14,304.44,381.47,171.84,191.32,151.43,245.83,184.56,166.48,72.5,59.66,241.8,127.23,37.8,79.16,128.61,62.0,269.59,190.73,117.09,159.45,692.38,256.52,326.39,55.18,85.43,58.74,76.36,753.81,253.01,121.09,453.33,548.56,134.35,117.17,214.66,289.15,44.7,396.16,80.36,50.78,244.32,570.12,279.16,101.02,79.96,17.27,102.14,227.47,155.46,615.75,439.39,42.21,134.47,98.98,254.96,167.62,85.35,45.22,253.16,338.32,36.58,89.3,64.26,99.42,174.92,478.32,257.93,235.25,73.01,176.45,140.1,696.53,63.49,373.82,307.02,86.36,47.23,251.81,123.85,71.63,57.48,2064.08,82.99,187.33,352.04,25.7,91.39,67.94,100.5,332.59,149.47,67.0,180.4,144.16,120.3,185.55,163.31,97.86,136.89,33.65,153.15,58.37,221.0,519.02,341.93,70.28,56.37,1574.09,134.79,224.96,376.92,76.71,72.32,231.32,38.84,65.5,241.56,233.08,548.68,39.0,87.44,60.56,160.32,342.98,137.52,140.39,69.94,240.78,231.63,92.61,19.09,135.46,173.8,76.39,79.38,291.65,432.01,127.68,47.57,76.54,510.28,94.73,251.95,302.64,120.84,158.59,59.36,91.5,216.97,216.65,100.29,80.06,672.31,47.46,51.84,202.08,59.71,141.28,113.29,249.01,38.52,38.54,131.21,88.64,149.66,77.75,211.03,172.26,153.1,240.01,310.6,132.94,39.4,71.71,567.04,280.72,135.43,89.4,1405.74,165.85,442.17,108.56,59.31,134.69,311.32,122.16,209.57,138.19,93.65,92.77,166.02,105.02,37.58,88.71,39.33,208.95,45.57,192.17,71.63,69.46,128.69,160.81,132.56,38.15,91.49,44.28,40.91,214.01,97.26,99.23,239.53
174.61,308.31,3259.95,1077.6,2781.35,2792.99,352.91,177.23,509.97,272.86,222.36,152.8,136.32,82.59,221.77,299.33,162.83,357.38,162.11,51.77,41.22,62.0,575.85,286.37,167.38,629.68,148.92,55.76,82.05,137.16,50.94,118.36,590.65,46.82,337.23,455.62,247.28,49.56,48.46,73.03,93.94,293.33,212.32,183.48,152.82,273.21,134.56,99.07,84.71,110.95,241.82,109.34,17.84,202.19,101.21,214.46,410.18,194.58,491.22,161.48,130.02,100.0,82.73,251.22,222.82,212.22,480.84,187.0,87.4,441.4,415.46,84.31,330.1,52.25,53.4,115.65,131.8,227.54,764.17,556.89,191.5,62.78,2348.45,91.5,90.97,213.9,111.66,267.35,301.68,374.59,170.42,188.59,148.88,239.61,184.6,165.18,72.51,59.45,237.86,126.94,37.45,77.89,128.35,60.58,266.0,184.45,117.72,158.5,698.42,260.97,325.63,53.15,84.97,56.7,75.83,741.62,249.62,119.23,447.22,537.61,132.12,113.99,209.4,285.22,44.29,390.28,80.11,49.74,241.18,545.52,272.32,100.42,79.45,16.91,101.4,222.63,151.76,622.51,435.17,41.31,131.29,98.05,250.62,168.12,85.5,43.74,249.91,337.41,35.68,90.26,63.72,99.77,172.26,472.23,250.03,231.39,71.71,175.75,135.6,684.96,62.77,366.06,306.13,84.19,47.63,248.47,123.16,70.28,56.74,2044.58,81.65,185.08,349.4,24.92,89.67,67.72,101.54,333.27,148.65,65.57,176.56,141.8,118.17,182.73,164.46,96.14,136.47,33.41,151.74,57.48,214.35,511.6,341.74,69.3,57.37,1582.03,131.56,227.08,365.23,75.35,72.17,231.21,36.3,64.39,239.46,230.32,547.06,38.69,86.39,59.13,160.15,344.1,136.84,138.51,70.0,242.2,229.13,90.46,18.91,132.33,174.6,75.14,77.54,283.76,425.39,126.51,45.87,73.58,502.88,94.68,248.37,293.83,118.53,152.7,57.26,89.92,214.63,216.63,99.81,79.9,651.54,44.77,49.63,201.25,59.4,138.65,110.19,242.51,37.87,37.9,131.33,88.19,151.47,76.95,210.6,169.5,151.19,236.22,300.36,131.07,39.39,70.63,559.45,280.03,133.18,88.07,1373.19,165.53,436.0,107.04,58.47,132.5,298.68,119.71,205.11,138.98,93.56,91.52,162.1,102.82,36.91,89.63,39.57,205.6,45.8,195.67,69.25,70.1,127.9,157.97,132.21,37.9,90.0,43.04,40.18,212.46,99.8,99.38,237.1
174.31,309.42,3271.2,1084.59,2803.01,2814.0,351.88,178.19,512.59,267.12,224.85,155.09,135.31,83.12,226.36,301.89,164.22,363.97,162.68,51.57,40.9,62.87,575.57,292.67,169.76,626.98,151.01,55.66,83.52,137.0,52.12,118.58,592.34,47.7,340.64,458.19,249.25,48.11,48.71,73.82,96.78,291.69,212.25,182.08,146.99,259.96,133.52,100.17,85.71,112.52,243.12,108.19,18.1,202.4,101.09,206.64,407.88,196.03,499.33,165.8,130.15,100.58,82.01,256.95,219.77,210.54,483.93,187.17,86.99,445.98,416.8,83.54,330.22,52.71,52.33,116.67,127.41,233.5,769.76,548.69,190.76,63.53,2367.83,92.49,91.49,216.55,112.82,269.05,305.54,373.47,171.68,191.11,149.69,246.25,189.04,165.36,74.12,59.67,239.82,128.13,35.51,76.18,130.76,60.89,262.5,181.14,123.07,159.81,694.83,266.15,328.83,52.9,86.33,55.33,76.42,763.0,255.21,120.33,454.79,525.45,132.7,115.19,210.15,265.84,44.99,396.51,80.82,50.96,242.51,561.68,274.41,103.37,82.78,16.65,102.99,226.3,151.81,611.11,441.41,41.69,130.89,98.42,250.75,170.34,84.81,42.96,248.99,340.33,35.98,91.17,64.18,101.51,176.59,476.95,253.15,221.25,71.07,173.68,133.62,667.43,63.79,360.27,307.0,85.51,47.66,253.17,125.03,70.5,58.11,1974.51,82.41,182.02,363.9,25.02,90.01,68.85,101.27,334.98,149.26,66.49,180.37,145.9,118.4,185.25,165.63,97.82,138.87,33.83,150.71,58.29,213.04,531.57,339.01,70.9,57.48,1594.04,133.0,227.85,367.44,75.57,72.75,240.31,35.6,64.84,237.93,233.71,553.44,39.31,85.96,60.35,159.43,350.6,139.78,139.54,71.06,238.14,234.81,90.61,19.22,133.97,176.4,73.97,78.58,282.2,423.88,125.23,46.04,74.75,516.0,96.11,254.44,305.75,118.82,154.85,57.71,92.16,214.12,218.77,101.13,82.15,667.04,43.86,49.45,205.97,59.67,142.09,110.12,246.44,38.58,38.02,134.33,89.84,153.5,76.28,210.65,164.66,152.86,237.46,297.41,134.01,39.93,71.43,547.75,284.48,134.38,85.22,1371.63,168.84,446.41,108.99,59.78,133.25,278.5,119.07,201.03,139.48,93.49,91.73,161.93,103.34,36.36,91.04,39.31,209.57,45.91,198.2,72.33,71.04,127.73,158.4,134.94,38.24,89.22,41.8,41.04,216.76,101.92,101.36,234.13
178.44,314.97,3366.93,1145.45,2859.43,2872.85,345.43,176.47,510.02,273.6,233.89,154.08,135.91,83.16,227.74,305.58,164.37,366.91,161.89,50.94,40.83,62.54,575.13,291.42,169.32,634.85,151.04,55.87,83.49,138.58,52.46,118.88,590.14,48.11,344.47,468.81,246.83,49.2,48.46,73.79,96.28,289.25,218.85,182.71,153.81,257.74,134.34,99.3,85.62,110.88,244.87,110.53,18.25,204.12,100.0,205.21,414.3,196.07,489.34,163.78,130.27,100.55,84.07,257.83,220.81,214.41,505.65,187.66,87.28,444.01,417.45,82.3,328.21,52.72,52.8,121.86,129.44,235.18,782.23,574.82,191.18,63.04,2374.97,92.02,88.09,213.57,111.79,265.12,302.25,391.5,171.1,188.74,149.53,242.26,189.09,164.5,73.12,60.67,234.59,130.57,35.61,77.67,132.59,62.07,258.31,182.81,120.28,159.39,698.41,268.64,326.73,52.66,85.35,55.27,76.59,764.46,259.04,120.83,452.29,535.55,130.62,114.1,208.95,266.9,44.16,394.1,80.73,50.9,239.23,562.0,278.62,103.26,81.25,16.66,103.18,226.27,150.92,628.1,437.69,41.55,131.67,98.3,245.59,166.76,85.07,43.18,252.65,342.38,36.51,90.43,64.01,100.65,172.54,481.26,252.75,217.99,72.96,174.65,145.19,686.85,62.54,367.05,305.76,84.18,47.34,252.64,125.02,69.64,57.79,2016.38,82.88,182.61,365.55,25.8,90.02,68.49,100.74,340.15,149.52,66.64,180.07,146.55,116.38,181.82,167.11,97.67,139.31,33.73,152.34,58.67,218.77,522.2,346.69,70.57,57.44,1610.75,134.53,229.03,384.18,75.99,72.7,238.5,36.64,63.61,243.0,229.71,548.08,49.97,86.67,60.85,156.77,355.08,140.5,137.09,70.29,239.89,241.23,93.17,19.3,134.81,173.92,74.38,75.47,284.14,429.22,128.02,45.25,74.88,519.51,95.45,251.01,317.18,117.7,153.95,56.73,91.05,217.01,216.52,100.49,82.6,669.39,43.4,49.51,203.1,60.15,141.44,110.82,245.71,38.77,38.78,130.84,89.12,156.56,76.64,211.64,165.57,155.76,238.31,297.53,133.37,39.89,71.17,546.9,281.17,134.0,84.51,1357.43,166.25,445.39,109.71,59.94,132.14,277.71,118.73,202.29,142.75,93.29,92.25,161.32,102.52,36.59,89.85,39.4,206.19,45.93,197.29,75.22,70.8,125.86,159.59,133.63,38.36,89.84,41.67,40.36,216.02,101.35,100.81,234.5
175.06,310.88,3281.1,1091.26,2811.82,2821.26,344.8,177.61,517.76,259.31,231.84,154.62,133.34,82.73,226.09,304.86,163.36,363.32,163.43,51.24,40.14,62.47,575.32,292.49,169.5,614.12,151.47,54.92,83.72,135.62,52.78,119.48,584.28,47.87,342.82,458.58,248.51,48.13,48.12,74.43,95.66,287.37,210.14,177.18,145.46,252.11,132.3,98.81,86.33,110.5,244.56,106.82,18.03,204.87,99.46,197.21,411.88,193.63,494.78,166.28,128.89,98.05,82.94,262.92,216.02,214.79,496.05,185.4,85.28,447.24,413.71,81.86,323.96,52.64,51.58,117.65,121.71,238.0,764.43,553.22,182.65,63.01,2298.0,90.1,84.12,212.38,112.52,268.5,295.92,380.15,169.94,188.4,148.9,245.09,193.11,159.98,74.35,59.75,237.46,123.61,35.27,74.61,131.96,61.71,262.94,182.39,120.22,160.59,691.47,269.96,325.97,53.0,86.09,55.36,77.45,762.4,257.97,117.83,454.01,503.64,130.53,114.23,206.43,262.25,44.35,395.72,80.38,49.09,239.15,556.79,272.66,103.56,79.86,15.82,103.34,229.36,146.61,621.14,443.22,40.46,130.42,96.56,243.61,165.03,84.71,41.42,251.68,342.46,34.96,90.9,63.49,101.31,162.05,476.73,244.48,211.03,68.31,174.0,135.92,690.49,62.45,345.52,307.0,84.83,47.8,256.44,125.13,70.01,55.72,2041.53,82.5,175.07,363.84,24.42,86.8,69.16,101.46,327.71,148.8,66.2,180.19,146.41,116.85,181.39,163.45,95.69,139.25,32.98,151.55,58.28,211.55,516.42,341.89,70.67,57.65,1604.69,130.58,219.96,378.99,74.39,73.07,238.36,36.0,63.77,239.72,230.34,545.04,50.98,85.91,58.47,155.74,360.57,139.39,137.24,70.56,237.47,227.09,93.15,18.92,133.26,174.87,70.09,76.49,274.43,431.4,125.86,44.54,73.0,513.23,96.15,249.44,299.86,117.64,154.75,56.4,90.8,219.41,218.41,101.73,81.9,651.43,43.49,48.96,202.74,59.32,140.76,110.75,245.48,37.53,37.85,129.4,90.09,146.9,75.15,207.61,163.78,154.85,239.46,298.54,132.41,39.59,69.84,529.76,279.1,131.79,82.84,1349.01,167.64,436.8,107.63,57.48,133.27,269.32,112.78,200.09,141.07,93.14,90.92,159.82,101.95,35.67,90.19,39.03,205.47,45.21,190.43,71.97,70.29,129.13,154.95,134.29,36.95,89.74,41.23,40.23,212.39,102.79,100.9,231.85
171.83,299.5,3175.12,1045.76,2730.96,2743.52,344.71,182.23,531.75,244.07,223.3,156.83,131.49,83.65,219.01,298.54,164.81,353.55,168.91,52.87,39.7,63.1,584.79,305.84,172.39,602.0,154.99,54.37,84.97,132.57,53.2,119.94,587.41,47.73,340.26,444.33,251.46,47.54,47.89,75.34,99.02,289.33,200.82,177.25,139.28,242.93,128.36,98.46,86.49,111.72,249.93,103.67,18.14,200.65,102.06,194.39,410.88,193.62,506.87,170.11,129.39,97.54,82.12,268.62,216.21,215.94,490.21,183.71,83.13,454.58,411.25,80.87,316.26,53.83,50.53,112.49,119.33,237.79,745.23,527.95,178.72,63.21,2222.14,89.91,83.36,212.48,115.15,268.2,288.67,368.35,171.68,191.38,150.3,249.61,197.57,160.28,76.51,60.82,243.45,118.24,34.67,73.78,133.71,60.53,270.65,180.96,120.36,161.1,708.36,272.39,330.46,52.97,87.84,54.74,78.81,766.57,262.63,118.45,461.46,498.17,129.13,116.87,205.14,256.93,44.58,408.58,80.11,48.06,240.76,561.26,264.73,101.56,79.54,15.39,102.67,239.0,144.86,606.8,449.05,40.78,129.28,96.18,250.48,168.33,85.57,39.5,250.1,341.11,33.41,92.83,61.67,104.49,154.62,479.38,241.98,204.0,66.5,166.17,128.77,701.14,61.81,344.25,311.57,87.12,49.71,257.9,125.97,70.07,56.1,2072.75,83.04,174.02,358.52,23.92,86.91,69.73,103.3,324.85,146.49,65.86,181.27,149.07,116.73,182.58,161.85,97.06,141.23,33.4,145.61,58.05,203.94,509.54,332.07,71.78,58.73,1550.85,127.86,211.22,371.83,73.06,74.99,240.3,34.91,65.07,230.14,231.81,534.92,50.77,85.68,58.34,156.06,370.09,138.9,139.02,72.08,239.08,212.09,94.19,19.01,132.71,179.05,68.28,77.0,273.43,431.15,124.85,43.88,70.18,506.65,98.4,254.95,286.96,118.62,151.99,54.12,92.62,220.25,221.75,103.97,80.82,647.99,44.31,48.2,206.25,59.73,141.06,110.5,247.29,37.35,37.49,125.5,92.25,137.27,76.23,209.71,162.52,148.38,239.45,292.26,134.14,40.04,70.8,510.57,272.23,131.93,83.48,1327.86,168.99,421.74,106.85,56.3,133.44,262.56,111.39,198.51,132.01,93.28,89.0,156.5,99.69,34.92,90.9,37.59,212.37,43.73,181.46,67.73,71.54,127.85,151.54,137.61,37.83,88.37,40.98,40.88,207.48,102.52,102.08,223.04
172.14,301.37,3155.69,1057.26,2717.77,2729.3,346.51,181.76,536.95,242.08,222.95,158.86,131.09,85.05,216.15,302.75,167.1,349.55,173.28,55.16,39.39,63.44,608.05,308.43,172.55,603.05,156.54,54.63,86.8,131.87,52.67,123.37,612.21,47.15,341.77,452.72,254.36,47.56,47.74,77.26,99.67,299.66,200.16,177.6,139.22,244.86,129.38,100.98,87.08,112.33,251.64,103.72,17.91,202.64,103.61,192.7,414.99,192.7,514.66,168.83,128.55,99.96,81.54,265.73,215.9,228.19,495.01,182.39,83.13,465.51,409.46,80.03,314.15,53.73,50.03,113.04,122.4,238.5,748.89,529.78,177.97,62.89,2213.2,89.46,83.12,212.58,114.86,270.17,291.82,362.15,173.23,197.93,149.95,255.13,196.52,161.25,75.76,60.99,244.3,115.64,34.74,73.28,133.28,61.33,273.52,181.38,123.74,163.78,721.8,275.83,333.49,52.58,87.66,53.88,80.42,759.23,263.83,120.62,470.77,503.34,129.88,119.53,204.93,258.66,44.96,409.2,80.11,48.48,243.61,552.48,267.02,101.53,81.03,14.96,100.79,241.69,145.87,616.47,457.6,40.97,129.31,95.89,254.63,168.05,85.85,38.72,251.37,343.38,32.27,93.98,61.25,103.37,159.0,485.27,244.39,203.77,65.66,164.66,125.93,726.83,61.66,353.08,320.14,88.56,50.02,260.8,126.69,69.55,57.68,2155.59,83.68,172.92,368.0,23.07,87.81,69.75,103.33,326.37,150.91,65.51,183.62,148.17,114.65,182.09,163.13,96.29,139.84,33.65,145.55,58.49,204.77,512.52,338.12,71.62,59.88,1544.19,125.51,217.03,379.23,73.97,74.57,249.28,40.06,65.17,233.25,242.5,551.26,48.03,83.08,60.23,158.61,369.29,134.61,140.41,71.61,241.29,213.88,95.35,19.27,135.93,181.45,68.19,78.01,276.63,434.24,123.4,43.69,69.71,510.0,97.56,249.34,292.97,120.4,152.37,54.38,91.66,220.22,222.71,103.81,81.78,651.39,45.11,47.76,203.56,58.71,143.54,109.16,252.08,37.75,37.9,125.9,92.14,137.24,77.54,211.64,161.21,146.5,240.41,289.3,134.15,40.31,70.89,500.28,271.05,132.3,83.27,1368.74,171.14,422.18,108.18,55.81,135.28,263.99,110.22,196.11,132.82,93.49,86.77,156.91,100.2,34.41,91.44,37.13,213.36,42.39,181.98,68.56,70.69,129.91,151.32,136.33,37.61,87.73,40.44,40.76,204.14,102.99,103.42,224.43
170.09,296.97,3089.21,1025.49,2665.75,2680.21,353.1,182.12,545.96,231.19,222.33,160.1,133.49,86.84,216.98,311.11,169.93,352.27,174.96,55.17,39.67,63.83,600.04,311.69,173.13,587.0,157.41,54.28,87.68,131.87,53.53,123.25,608.86,47.42,338.92,445.34,251.46,47.02,48.73,77.77,100.07,299.29,197.17,174.11,136.69,241.98,128.15,100.4,86.09,112.47,252.02,101.0,18.22,206.66,106.61,190.97,413.09,190.16,520.67,168.65,127.73,103.05,80.94,266.41,217.03,233.34,482.84,183.7,84.06,461.52,418.3,81.69,321.39,54.11,50.88,111.21,119.96,237.71,736.1,515.6,175.2,63.4,2167.42,89.74,81.52,216.15,115.35,269.47,289.86,355.88,172.57,200.09,149.81,257.9,198.02,158.74,76.49,62.3,242.5,114.97,34.33,72.14,132.84,61.56,275.42,184.7,123.92,165.15,738.84,280.28,333.51,52.25,88.38,53.87,80.25,768.78,263.76,126.88,463.66,491.64,129.89,118.51,203.65,258.15,44.84,408.95,80.09,48.97,242.04,557.6,266.64,102.03,82.12,15.05,100.55,245.8,145.18,608.23,457.81,42.55,131.76,94.57,258.69,169.79,86.9,39.35,251.2,342.69,32.05,95.25,61.68,102.99,160.84,482.16,254.11,201.52,63.15,163.86,123.22,736.47,63.14,341.21,325.84,88.48,50.13,258.03,126.08,70.61,61.8,2190.56,85.57,167.5,362.68,24.43,88.96,70.17,103.22,319.83,150.76,64.5,182.95,149.98,116.71,184.86,158.24,96.98,139.29,34.42,145.48,59.64,202.25,505.99,335.83,72.16,61.67,1543.99,127.47,218.21,369.46,73.28,74.82,252.29,38.63,65.52,228.77,244.46,547.12,46.23,84.25,62.37,162.92,372.72,134.91,141.93,72.09,239.46,208.34,96.84,19.48,134.87,183.19,66.32,80.0,274.06,429.12,123.48,43.38,68.84,506.49,97.91,249.61,272.02,119.17,149.8,55.03,91.77,219.52,223.72,104.49,81.62,640.82,45.42,48.34,202.89,57.69,144.18,111.57,249.33,39.94,38.68,124.27,92.53,134.29,77.24,214.75,163.07,146.15,241.05,293.04,132.53,40.94,71.61,500.37,269.41,131.82,83.05,1381.84,169.87,420.56,112.89,57.7,135.83,259.91,108.37,194.69,131.03,93.4,86.44,158.13,101.53,34.09,92.44,36.74,213.71,41.24,179.79,67.79,71.95,129.62,149.79,137.35,37.65,87.42,40.55,41.26,196.36,102.12,103.45,223.15
165.75,285.26,3022.44,975.93,2576.47,2595.93,352.02,179.84,537.44,219.17,216.46,159.49,133.0,83.85,214.75,306.72,165.56,347.37,169.83,53.93,39.59,63.81,584.67,308.96,172.6,580.61,154.29,52.88,86.63,130.65,53.9,120.04,585.67,47.61,327.27,434.44,250.45,46.57,49.33,76.5,101.24,291.12,195.45,171.94,135.36,243.11,124.98,102.11,84.58,111.52,250.87,97.37,19.63,204.59,104.45,190.84,405.61,189.27,510.64,165.73,126.37,97.98,79.76,263.31,216.05,229.31,473.34,177.57,84.02,464.25,418.51,81.58,320.76,54.45,50.55,109.81,116.24,230.96,728.38,511.42,175.03,63.41,2169.21,89.67,80.68,215.26,114.23,263.34,278.96,348.0,170.74,192.5,150.12,254.12,196.06,154.89,74.48,61.89,239.84,112.8,34.24,72.03,130.42,61.86,270.01,183.98,121.5,164.16,722.37,281.09,333.61,51.72,87.52,53.64,80.44,751.61,261.1,121.34,462.14,475.76,128.1,118.43,200.81,255.81,44.22,401.8,79.48,47.72,243.55,559.91,262.28,101.92,81.34,15.28,100.6,240.77,142.27,610.9,451.33,41.33,131.23,93.18,258.18,168.25,84.88,40.33,249.83,334.37,32.04,94.57,61.95,101.4,160.0,480.78,246.49,204.12,60.73,162.45,123.08,723.94,62.58,331.47,320.67,86.9,48.24,256.57,126.53,70.58,57.92,2158.48,84.71,165.52,351.28,24.78,87.21,70.51,100.9,309.77,152.8,63.34,180.54,145.47,116.5,185.64,153.74,96.37,136.84,34.4,143.7,59.75,199.03,492.49,328.07,71.52,60.65,1511.47,126.78,216.6,368.74,71.74,74.36,242.98,38.19,65.19,227.21,247.51,514.48,47.01,82.49,60.03,165.49,361.3,136.21,142.9,71.73,233.35,208.53,99.71,19.26,131.26,183.22,65.81,78.77,270.42,418.01,122.58,42.44,68.48,486.09,96.6,246.25,271.63,118.31,147.86,54.89,89.85,216.45,223.93,103.66,82.17,633.53,44.43,48.07,198.55,57.97,139.22,111.17,242.15,39.06,39.02,125.67,91.78,135.09,76.37,210.62,163.53,143.07,238.28,290.76,131.75,41.25,70.26,516.03,266.08,129.88,82.58,1348.0,169.22,409.69,111.76,56.26,135.77,258.1,108.21,192.93,127.16,93.1,86.63,157.51,101.39,33.67,93.82,38.21,210.6,42.62,177.3,67.2,70.8,126.9,147.4,136.86,37.59,88.05,40.49,41.05,195.67,102.09,103.98,218.26
167.66,282.06,3015.75,986.95,2554.29,2567.49,349.74,179.9,533.71,215.04,214.14,159.01,131.54,85.6,211.4,306.29,169.01,345.8,167.31,53.11,39.17,64.56,581.36,308.08,173.3,585.07,153.23,51.82,85.63,130.84,53.67,118.39,570.94,47.25,326.73,426.77,249.17,46.5,48.42,76.55,100.49,280.74,194.81,173.0,136.09,245.06,125.04,102.6,83.89,110.58,250.04,95.1,19.56,204.14,104.64,187.89,397.31,190.99,509.61,165.33,125.98,100.0,79.33,257.18,216.7,231.34,461.62,175.54,83.93,467.55,419.73,80.07,319.78,54.91,50.34,108.25,114.56,231.06,716.83,510.21,176.28,63.67,2181.38,90.0,79.79,214.42,115.42,262.42,277.85,344.1,168.64,187.91,148.58,254.82,194.09,155.5,75.54,61.63,236.03,113.43,34.41,71.96,131.44,62.83,269.18,179.75,120.84,161.85,715.79,281.15,329.29,50.82,87.39,52.69,81.0,741.65,256.95,124.57,463.28,467.0,124.83,115.3,199.81,258.72,43.76,406.77,79.54,48.0,243.82,549.12,262.7,101.94,82.5,15.36,98.97,243.83,140.82,611.89,449.04,41.53,132.23,92.82,260.89,169.63,85.8,40.04,247.78,332.14,31.99,95.07,63.26,102.31,159.5,470.5,252.53,204.38,60.13,163.24,122.89,717.55,62.45,330.25,322.58,85.81,48.05,257.2,125.94,70.16,59.14,2168.44,84.57,166.23,344.59,24.68,86.09,70.43,100.79,310.83,157.24,62.15,179.33,145.52,115.55,184.94,153.37,96.56,136.59,34.79,144.88,60.63,196.14,490.43,330.1,71.56,58.75,1532.61,126.18,223.51,376.16,71.8,74.73,237.67,37.89,64.89,225.97,248.83,497.24,44.48,81.97,62.26,167.18,354.48,135.07,142.12,71.92,232.37,210.94,102.19,19.14,125.39,180.25,65.47,78.07,270.26,415.77,123.57,41.78,68.46,480.31,97.8,246.48,268.32,119.89,146.91,54.24,90.26,214.64,226.02,104.41,82.69,636.51,44.23,47.65,197.44,57.69,137.96,111.83,237.37,39.53,39.58,124.43,92.84,135.5,75.89,208.06,160.48,143.87,232.46,287.94,128.71,41.12,70.81,506.84,262.91,128.69,82.41,1313.77,168.55,406.23,112.6,55.5,133.91,260.0,110.86,192.58,127.42,93.35,85.93,155.05,103.53,33.55,93.44,38.62,212.85,42.82,178.61,65.84,71.88,126.64,146.66,137.85,37.63,86.31,39.63,41.42,191.72,102.04,103.91,217.19
