Date,apple,microsoft,amazon com,tesla,alphabet,alphabet,berkshire hathaway,unitedhealth,johnson & johnson,nvidia,meta platforms,procter & gamble,jpmorgan chase &,exxon mobil,visa,home depot,chevron,mastercard,abbvie,pfizer,bank of,coca cola,costco wholesale,pepsico,broadcom,eli lilly,walmart,thermo fisher scientific,verizon communications,cisco systems,walt disney,merck &,abbott laboratories,comcast,accenture,adobe,intel corporation,mcdonalds,wells fargo,danaher,bristol myers squibb,salesforce,texas instrument,nike,philip morris,union pacific,raytheon technologies,qualcomm,nextera,medtronic,advanced micro devices,amgen,at&t,united parcel service,cvs health,lowes companies,s&p global,honeywell,conocophillips,prologis,international business machines,oracle,anthem,american tower,intuit,caterpillar,target,deere,morgan stanley,american express,lockheed martin,charles schwab,goldman sachs,citigroup,altria,paypal holdings,applied material,general electric,blackrock,boeing,servicenow,automatic data processing,netflix,booking holdings,mondelez,starbucks,intuitive surgical,chubb ltd,duke,marsh & mclennan,stryker,zoetis,3m,crown castle,cigna,analog devices,southern,cme,gilead sciences,blackstone,micron technology,csx,t mobile us,tjx,pnc financial services,edwards lifesciences,becton dickinson,regeneron,aon,vertex,us bancorp,dominion,truist financial,colgate palmolive,eog resources,equinix,waste management,northrop grumman,intercontinental exchange,lam research,illinois tool,progressive,boston scientific,norfolk southern,charter communications,freeport mcmoran,fidelity national information serv,public storage,activision blizzard,estee lauder,newmont,general dynamics,ford motor,sherwin williams,dollar general,schlumberger,fiserv,eaton,humana,emerson electric,capital one financial,palo alto networks,general motors,sempra,air products and chemicals,marathon petroleum,moodys,hca healthcare,archer daniels midland,pioneer natural resource,dow,fedex,american electric power,american,uber technologies,marvell technology,block,marriott,kla,centene,metlife,l3harris technologies,occidental petroleum,mckesson,moderna,roper technologies,exelon,oreilly automotive,illumina,kimberly clark,warner bros. discovery inc series,sysco,nxp semiconductors,autozone,johnson controls,prudential financial,nucor,general mills,ecolab,cognizant technology solutions,iqvia holdings,synopsys,dexcom,williams,digital realty,valero,paychex,corteva,travelers companies,hilton worldwide holdings,realty income,chipotle mexican grill,kroger,welltower,autodesk,lululemon athletica,crowdstrike holdings,aflac,simon property,cadence design systems,fortinet,amphenol,idexx laboratories,xcel,hp,workday,sba communications reit corp class,devon,constellation brands,phillips 66,global payments,twitter,dollar tree,public service enterprise,motorola solutions,allstate,kinder morgan,baxter,agilent technologies,arthur j gallagher,msci,ross stores,microchip technology,electronic arts,parker hannifin,carrier global,cintas,yum brands,snowflake,avalonbay communities,trane technologies,dupont de nemours,consolidated edison,atlassian,ebay,equity residential,halliburton,verisk analytics,hershey foods,wec,transdigm,alexandria real estate equities,bank of new york mellon,resmed,walgreen boots alliance,discover financial services,fastenal,monster beverage,international flavors & fragrances,cheniere,weyerhaeuser,eversource,ameriprise finance,ppg industries,otis worldwide,oneok,m&t bank,biogen,t rowe price,svb financial,datadog,kraft heinz,rockwell automation,willis towers watson,hess,american water works,paccar,mettler toledo,ametek,cummins,aptiv,kkr and,align technology,arista networks,first republic bank,cbre,delta air lines,lyondellbasell industries nv class,republic services,extra space storage,southwest airlines,ball,cerner,old dominion freight line,tyson foods,expedia,edison,keysight technologies,zimmer biomet holdings,dte,invitation homes,trade desk,fifth third bancorp,state street,veeva systems,keurig dr pepper,corning,west pharmaceutical services,mccormick & co non voting
2022-02-24,162.74,294.59,3027.16,800.77,2653.82,2653.47,308.28,455.89,158.14,237.48,207.6,151.76,144.55,75.8,217.3,313.24,134.85,369.38,145.27,45.96,43.6,60.51,505.58,163.79,580.0,243.08,134.53,540.17,52.59,54.73,149.4,73.51,118.72,46.01,316.17,463.82,46.72,245.03,52.71,271.56,67.1,204.29,169.59,137.17,102.79,242.09,94.25,167.98,75.44,103.33,116.61,219.27,17.53,207.19,100.77,213.41,381.68,182.34,87.73,143.33,121.97,74.81,441.81,231.75,497.13,184.69,191.55,342.76,91.81,188.35,395.71,82.27,340.19,60.67,49.57,105.02,133.42,92.54,731.79,198.43,573.95,200.22,390.03,2295.0,64.65,91.01,288.38,199.03,97.04,151.78,257.7,190.95,143.7,165.0,224.43,159.79,62.88,237.26,60.61,121.28,88.83,33.6,123.66,64.69,195.61,109.64,266.29,609.78,288.13,230.25,55.33,77.16,59.21,75.58,110.1,705.49,141.91,395.49,127.92,562.88,214.14,102.88,43.95,254.04,586.59,43.72,95.78,351.63,81.01,293.13,66.72,218.53,17.15,258.94,190.8,38.32,95.56,150.31,421.3,90.0,147.77,539.94,46.35,134.23,235.13,74.46,322.0,243.56,75.85,225.9,58.72,215.92,86.56,60.38,34.87,67.79,94.99,168.75,357.89,80.84,66.22,228.47,38.92,266.6,156.23,444.06,41.3,637.16,323.91,128.57,27.73,84.96,191.42,1794.77,63.81,108.95,120.9,65.56,175.94,86.08,228.47,307.8,408.72,29.96,134.34,83.84,115.79,50.05,166.5,146.09,65.74,1484.61,44.44,82.02,218.18,310.36,182.88,59.62,137.82,149.04,316.45,75.11,509.77,64.83,34.53,222.36,302.3,52.75,215.01,83.48,135.47,34.98,136.13,62.32,217.3,120.82,16.67,84.65,128.15,154.42,508.47,90.64,71.26,127.5,289.19,44.71,374.02,121.36,269.87,236.37,151.23,75.57,83.31,301.6,55.44,84.63,31.47,179.22,196.81,88.68,649.18,190.09,52.5,237.78,45.27,118.27,50.46,80.35,135.68,128.0,38.23,79.72,289.36,137.71,76.59,61.53,174.47,203.12,142.74,584.27,159.86,38.98,266.06,219.81,95.26,148.6,91.95,1412.37,127.61,203.27,134.22,58.76,509.15,120.86,166.09,93.84,40.33,94.46,117.47,189.74,44.34,87.85,93.11,294.65,90.33,193.74,59.16,158.5,123.48,117.74,37.26,82.82,45.76,85.48,224.15,36.65,40.51,378.38,94.12
2022-02-25,164.85,297.31,3075.77,809.87,2689.19,2690.39,319.24,475.75,166.0,241.57,210.48,158.24,147.97,77.84,219.27,316.65,140.38,369.09,149.54,47.72,45.02,62.85,517.49,168.38,588.01,250.85,136.38,549.83,54.12,56.04,149.53,76.32,122.41,47.07,322.51,465.54,47.71,249.45,54.11,279.25,68.8,208.09,170.82,138.8,105.24,246.41,98.12,170.93,77.16,105.84,121.06,227.03,18.05,209.95,104.3,219.18,380.89,188.56,91.27,148.45,124.18,76.35,453.69,233.66,487.18,187.06,199.22,346.98,94.55,193.71,409.49,85.75,350.12,61.98,51.48,110.94,135.72,96.37,750.87,201.48,580.23,204.36,390.8,2281.46,66.76,92.58,293.51,207.02,100.22,155.5,265.79,194.71,150.51,167.58,232.84,162.12,65.04,239.41,61.12,128.78,90.1,34.31,125.46,66.78,202.67,113.03,272.72,618.66,292.95,230.3,57.34,79.69,62.97,78.14,107.28,715.74,145.16,409.67,128.47,573.2,218.43,107.24,45.1,260.43,601.16,46.34,96.94,362.7,81.44,300.33,67.9,227.98,17.83,267.27,198.99,39.45,98.05,154.12,432.66,92.82,153.59,569.75,47.43,141.44,240.38,76.54,323.7,253.29,78.9,229.28,59.65,220.72,89.46,63.16,34.98,68.75,119.82,174.37,357.65,83.52,68.56,233.51,38.74,275.38,151.33,448.42,42.6,654.71,329.49,131.81,28.24,87.25,194.2,1864.63,65.43,112.8,130.05,67.99,180.3,88.04,233.99,311.15,411.34,30.69,137.9,84.87,118.64,51.84,173.44,150.67,67.4,1497.0,46.46,84.31,219.62,317.58,181.75,61.95,139.7,152.93,324.97,76.85,522.45,67.23,34.45,225.23,306.87,55.2,217.04,84.69,137.59,35.29,140.69,64.87,222.6,124.17,17.07,86.26,133.73,159.3,513.21,92.73,72.15,128.71,297.99,45.23,377.32,123.72,269.42,244.05,154.73,78.07,85.94,305.03,54.6,87.26,32.53,179.54,204.32,90.85,662.45,193.68,54.37,245.39,46.2,124.01,51.28,84.57,139.56,129.25,39.2,81.81,302.77,141.09,78.51,64.0,183.03,207.38,145.26,623.16,161.41,39.73,269.28,223.63,97.52,152.69,91.71,1447.52,129.87,203.85,136.0,61.01,512.56,123.5,171.36,98.63,41.54,98.0,120.89,194.18,45.14,90.87,93.41,303.81,93.37,199.93,62.35,159.98,126.7,121.95,39.04,83.63,48.09,88.74,225.95,38.3,41.1,386.47,96.21
2022-02-28,165.12,298.79,3071.26,870.43,2701.14,2697.82,321.45,475.87,164.57,243.85,211.03,155.89,141.8,78.42,216.12,315.83,144.0,360.82,147.77,46.94,44.2,62.24,519.25,163.74,587.44,249.95,135.16,544.0,53.67,55.77,148.46,76.58,120.62,46.76,316.02,467.68,47.7,244.77,53.37,274.41,68.67,210.53,169.99,136.55,101.07,245.95,102.7,171.99,78.27,104.99,123.34,226.48,17.88,210.42,103.65,221.06,375.7,189.75,94.86,145.85,122.51,75.97,451.85,226.87,474.37,187.58,199.77,360.02,90.74,194.54,433.8,84.46,341.29,59.23,51.29,111.93,134.2,95.51,743.89,205.34,579.92,204.44,394.52,2172.25,65.48,91.79,290.33,203.64,100.41,155.41,263.35,193.65,148.65,166.59,237.78,160.29,64.77,236.53,60.4,127.47,88.86,33.91,123.21,66.1,199.25,112.37,271.28,618.36,292.14,230.02,56.54,79.53,62.22,76.95,114.92,709.73,144.4,442.14,128.12,561.35,216.34,105.93,44.17,256.52,601.78,46.95,95.23,355.02,81.5,296.33,66.2,234.45,17.56,263.13,198.34,39.24,97.67,154.29,434.32,92.92,153.27,594.25,46.72,144.22,236.3,77.87,322.03,250.31,78.45,239.6,58.96,222.27,90.65,61.24,36.03,68.33,127.5,170.14,348.5,82.62,67.55,252.31,43.73,274.96,153.6,448.22,42.56,649.24,326.6,130.15,28.05,87.1,190.12,1863.39,64.96,111.66,131.62,67.43,176.26,86.13,230.12,312.39,413.91,31.28,134.92,83.51,119.06,52.03,171.83,148.86,66.09,1523.35,46.8,83.29,220.23,319.94,195.21,61.09,137.56,151.43,344.52,76.01,532.35,67.33,34.36,229.05,303.39,59.55,215.62,84.24,133.38,35.55,142.08,64.83,220.43,122.36,17.4,84.97,130.36,158.19,501.69,91.39,70.33,130.09,296.39,44.88,375.32,122.58,265.66,238.59,153.93,77.37,85.77,305.72,54.59,85.3,33.53,177.34,202.26,90.88,666.59,189.4,53.15,246.75,46.09,123.44,51.46,84.4,133.0,132.9,38.88,81.8,299.79,133.45,78.33,65.3,182.23,211.01,144.56,606.0,161.11,39.22,266.58,222.3,101.06,151.09,91.81,1408.74,129.79,204.12,129.44,60.12,511.46,122.73,173.26,96.85,39.92,97.23,120.28,188.15,43.8,89.74,93.25,314.03,92.66,196.11,63.42,157.37,127.19,121.59,37.8,85.32,47.84,85.33,229.05,38.67,40.4,387.08,95.17
2022-03-01,163.2,294.95,3022.84,864.37,2681.23,2683.36,316.84,476.25,164.0,234.77,203.49,153.31,136.45,79.17,208.97,320.25,149.72,344.48,147.69,45.75,42.47,61.97,522.93,162.27,570.12,249.5,135.99,543.07,53.61,54.62,145.7,76.34,118.17,46.39,311.35,466.68,46.82,239.63,50.29,272.03,68.63,208.89,167.29,132.22,101.44,242.43,102.73,163.69,77.44,103.66,113.83,225.21,17.76,205.58,102.05,221.5,390.58,183.6,96.96,145.76,121.35,76.01,451.5,228.55,468.58,182.83,219.43,358.65,87.63,178.06,456.61,77.86,328.2,58.59,51.57,106.51,129.61,92.33,714.81,194.91,571.07,202.31,386.24,2072.0,64.34,90.14,291.55,199.54,99.83,153.74,262.62,192.54,144.75,168.01,237.1,156.95,64.1,233.45,60.26,123.76,86.26,33.34,123.13,63.9,187.19,111.61,271.39,607.03,289.84,230.69,53.86,79.29,58.15,76.04,116.41,710.8,146.58,456.1,127.75,540.57,210.86,103.24,43.36,255.07,594.74,47.91,93.67,358.98,80.88,285.59,69.01,233.32,16.7,255.53,201.05,37.67,97.06,146.45,431.0,89.51,140.68,576.75,44.52,145.17,230.53,75.01,322.35,252.42,77.99,240.47,57.13,214.91,90.21,57.89,33.89,64.95,126.06,164.91,336.79,83.15,64.44,255.08,46.79,271.75,149.52,446.26,42.23,656.52,330.25,128.67,28.11,86.15,181.18,1817.06,62.58,105.78,131.0,66.82,170.51,85.8,227.83,307.71,408.41,31.67,134.12,80.63,117.55,50.37,167.82,142.17,65.82,1487.95,48.35,82.34,214.0,315.18,197.64,58.48,134.6,150.53,337.83,74.12,535.14,66.51,34.07,240.33,316.69,59.25,213.65,82.17,128.92,35.56,139.71,64.46,216.21,119.86,17.59,84.14,131.93,156.1,500.38,89.55,67.9,128.15,287.62,43.72,372.15,120.02,263.19,234.18,152.06,75.62,85.38,307.27,54.35,83.63,32.11,179.36,204.86,89.31,654.83,187.81,50.58,251.15,45.01,113.89,51.56,83.23,128.41,129.22,38.62,80.44,279.07,126.5,77.65,63.82,169.85,210.34,139.56,557.88,159.97,38.68,262.12,218.93,101.4,151.02,89.29,1393.34,127.39,196.07,118.05,57.75,500.97,117.88,164.28,95.54,37.64,93.42,121.22,191.38,41.95,86.84,93.3,310.12,93.83,187.85,63.65,153.29,124.14,120.0,37.45,82.08,44.46,80.89,232.05,38.16,38.57,381.58,96.25
2022-03-02,166.56,300.19,3041.05,879.89,2691.43,2695.03,323.64,485.38,166.04,242.2,208.11,153.79,139.28,80.53,208.48,327.37,154.14,344.09,149.57,47.7,43.16,62.43,528.0,164.52,585.78,254.17,136.16,556.45,54.14,56.15,147.34,76.67,120.36,46.38,318.33,471.18,48.87,240.94,52.22,274.5,68.85,210.39,170.1,135.68,102.54,252.37,100.74,169.25,77.55,106.38,118.28,228.59,17.98,211.46,104.43,228.66,399.12,186.44,98.04,147.64,123.86,78.28,463.49,231.0,486.0,192.61,224.9,375.98,88.38,180.31,450.0,81.81,336.38,59.56,52.81,106.61,133.18,94.16,738.04,197.81,587.06,206.29,380.03,2163.52,64.7,92.77,299.01,204.3,100.79,155.54,268.49,196.07,147.22,173.2,240.51,159.82,64.57,236.74,61.24,130.22,93.3,34.61,125.61,66.12,193.7,111.38,272.52,616.87,292.84,234.11,56.23,80.16,60.69,76.7,116.74,709.46,150.16,453.39,129.95,554.02,214.17,104.92,43.9,269.22,570.99,48.16,95.25,365.29,81.48,291.75,69.79,235.75,18.1,260.22,205.41,39.24,98.74,152.17,436.45,93.23,141.2,582.06,46.32,148.37,233.33,76.99,325.99,261.13,80.28,242.25,59.2,219.25,91.24,61.04,34.04,67.67,124.26,168.23,346.07,84.68,66.41,253.57,48.37,273.8,147.86,449.08,42.76,675.87,330.19,129.82,29.24,88.37,188.35,1878.77,64.53,109.37,138.01,67.46,172.85,88.19,232.37,315.32,420.08,32.69,135.31,83.62,120.38,51.3,173.68,145.91,66.1,1496.58,49.37,84.35,216.51,330.07,201.75,60.14,138.77,157.46,344.81,76.17,539.97,67.56,36.31,248.39,321.14,58.65,215.82,84.31,135.82,34.62,139.92,65.38,222.69,123.88,18.14,85.23,133.16,158.78,511.09,95.0,69.74,129.26,297.31,44.91,380.99,122.0,264.69,240.68,155.22,77.1,86.91,309.28,55.09,85.5,32.93,181.73,208.03,90.59,675.51,189.64,52.14,249.62,46.15,116.12,52.57,83.75,129.72,133.46,39.49,80.75,289.9,128.78,78.78,67.09,178.81,207.79,142.98,594.51,164.48,39.07,268.74,223.88,101.78,152.1,91.64,1387.3,130.99,207.08,121.71,60.13,496.14,123.04,169.81,97.99,38.04,97.81,124.85,193.72,42.32,88.17,93.41,317.97,95.04,192.23,64.49,157.86,122.69,122.37,38.9,82.26,46.07,83.94,230.62,38.61,39.83,384.68,97.33
2022-03-03,166.23,295.92,2957.97,839.29,2677.99,2686.16,327.74,486.59,168.48,237.14,202.97,154.36,138.29,81.04,207.23,324.36,156.22,340.99,150.41,47.83,42.49,62.47,533.05,163.27,578.6,258.64,139.29,554.29,54.66,56.07,145.57,77.15,120.97,47.12,318.95,459.08,47.93,236.65,51.24,276.57,69.11,204.75,171.0,133.97,102.48,255.46,99.83,165.35,78.79,107.65,111.98,232.64,18.05,212.43,104.54,226.28,400.5,187.52,97.41,149.58,125.93,78.25,469.02,235.24,472.7,194.85,223.84,381.93,87.78,179.89,447.82,80.71,333.42,57.62,53.17,101.34,130.64,92.45,737.71,188.85,562.31,204.7,368.07,2102.06,64.91,91.53,299.82,206.0,102.64,155.84,266.47,195.87,148.3,175.84,237.81,159.28,66.4,240.82,61.71,125.85,89.18,35.29,123.92,65.71,191.59,111.98,272.84,611.15,294.21,235.69,56.31,80.72,60.55,77.4,116.29,720.82,152.81,449.69,131.4,543.51,215.32,105.08,43.96,272.0,561.82,49.09,92.67,372.96,81.5,292.2,70.68,238.13,17.6,258.04,206.29,38.52,98.63,154.97,436.01,93.22,138.52,573.41,44.9,149.61,231.86,77.37,324.9,264.11,81.93,238.08,59.67,221.31,93.98,60.41,31.72,65.2,114.22,165.47,342.53,84.78,66.56,255.48,47.75,280.16,141.52,449.91,43.13,684.19,331.95,129.55,28.68,87.08,184.7,1885.35,64.64,109.54,137.53,68.27,171.12,87.93,233.37,308.84,423.95,32.8,137.24,84.19,120.42,51.52,173.6,142.01,66.62,1462.17,55.1,85.37,210.0,322.84,191.02,61.16,139.41,153.94,336.35,76.36,538.52,69.13,36.62,245.37,326.03,58.85,218.29,83.0,130.48,33.49,146.48,66.29,221.57,125.68,18.39,85.19,137.17,158.41,507.11,93.53,69.04,127.84,294.97,45.88,378.41,119.7,224.02,243.1,155.11,76.89,88.29,286.88,54.42,86.69,33.35,182.68,208.14,92.45,654.49,192.2,52.36,249.91,46.72,114.57,53.15,83.35,127.03,133.61,39.17,83.47,290.4,128.05,79.18,67.71,180.65,211.23,142.92,584.23,148.46,39.95,270.46,224.74,100.96,154.94,91.66,1404.71,131.05,208.99,116.87,57.78,477.45,120.34,169.86,95.39,36.56,99.82,126.25,195.24,41.67,90.14,93.37,324.45,95.34,185.25,65.25,155.4,122.13,125.21,38.65,79.28,46.3,83.94,193.16,38.61,39.64,391.24,99.56
2022-03-04,163.17,289.86,2912.82,838.29,2638.13,2642.44,325.34,498.65,169.48,229.36,200.06,155.14,134.4,84.09,200.29,324.26,158.65,330.76,150.56,48.65,40.95,62.57,525.5,165.75,595.99,262.87,142.82,547.32,55.11,56.51,140.72,77.83,121.41,47.21,314.16,452.13,48.07,235.81,48.79,272.54,69.36,203.01,169.98,131.18,99.8,264.63,99.59,162.26,80.21,108.31,108.41,232.91,18.02,210.39,105.19,224.07,407.55,187.43,100.27,150.84,126.62,76.49,476.84,238.28,464.95,195.66,224.1,390.07,86.36,172.95,458.15,79.23,329.67,56.59,53.49,99.91,125.74,89.14,696.59,180.84,547.07,208.46,361.73,1985.04,63.83,90.03,302.28,205.52,105.26,156.49,267.1,196.84,146.73,179.1,241.63,156.85,67.58,243.77,61.86,121.16,81.91,37.43,123.23,62.54,184.87,110.64,275.42,620.41,293.74,238.66,55.25,82.7,58.96,77.36,118.75,720.92,157.82,468.57,135.7,525.78,212.13,107.19,43.96,284.57,549.93,50.11,90.47,377.36,81.43,285.69,74.28,245.29,16.85,258.49,210.98,38.94,97.32,149.78,441.39,91.58,134.12,557.51,42.4,151.92,228.43,77.73,325.84,265.41,82.8,241.16,58.83,214.54,96.33,57.48,29.83,63.41,106.52,159.28,332.1,86.05,63.98,266.88,56.15,281.82,136.46,454.58,44.28,674.09,323.57,129.13,26.89,84.96,176.45,1891.36,62.92,106.43,138.72,68.12,168.11,88.88,227.0,309.06,432.06,33.47,139.24,85.98,123.58,51.48,173.4,137.67,66.82,1442.28,58.94,87.08,207.66,320.58,179.03,60.1,136.89,154.69,335.46,76.23,535.71,71.26,36.35,240.21,330.9,59.57,217.66,84.3,128.03,33.39,143.47,67.6,222.96,127.55,18.84,86.02,133.89,159.87,497.78,89.44,67.76,126.49,283.85,45.0,378.95,118.73,209.65,247.34,151.31,74.39,89.88,267.61,55.66,88.61,34.13,187.7,212.82,94.61,633.06,194.66,50.92,254.6,47.72,110.22,53.97,81.32,123.5,139.63,39.3,85.94,281.49,123.95,77.96,68.42,176.22,209.45,138.75,543.12,142.19,39.84,269.06,222.24,101.17,161.04,87.95,1388.78,130.99,202.04,105.87,55.89,464.48,118.55,164.89,89.71,34.52,97.13,129.97,200.89,40.68,90.2,93.47,318.31,93.51,176.23,65.59,151.67,120.44,127.88,39.2,75.66,44.55,80.51,187.69,38.88,38.85,387.19,103.41
2022-03-07,159.3,278.91,2749.06,804.58,2527.57,2529.29,322.72,486.87,172.21,213.52,187.47,152.84,129.21,87.12,190.7,322.77,162.04,312.92,149.45,47.98,38.34,61.08,528.52,162.45,570.7,261.64,141.67,534.75,54.68,55.59,133.5,77.73,118.86,46.3,305.02,437.97,47.68,224.33,45.81,263.02,68.77,196.23,164.89,124.44,93.2,261.46,98.19,150.1,84.18,106.64,102.95,234.36,17.79,201.18,104.56,222.26,385.64,182.16,101.27,148.91,126.07,74.32,454.53,232.02,437.39,196.7,211.04,369.0,83.45,159.13,466.15,76.36,321.89,55.55,52.85,93.61,119.22,85.38,677.07,169.17,519.62,208.39,350.26,1817.16,62.53,84.46,292.69,198.92,106.7,151.81,253.41,188.09,143.28,176.78,237.85,146.28,69.23,235.73,60.26,109.04,75.7,37.01,122.31,58.33,178.7,108.35,276.05,618.59,288.38,235.54,53.1,83.35,56.23,76.68,120.15,703.07,155.85,477.95,132.39,489.15,206.53,106.52,42.55,278.31,555.64,47.15,87.11,376.15,80.55,263.87,77.85,247.29,15.97,242.95,203.72,42.1,94.92,145.79,426.83,91.64,124.8,533.51,39.83,152.84,221.5,74.54,314.69,259.82,83.97,236.63,57.98,201.09,97.26,54.67,28.57,61.17,97.51,148.06,314.14,83.49,61.97,270.74,55.38,278.42,126.46,445.17,43.83,660.43,316.33,127.94,25.55,77.75,169.72,1860.3,60.31,102.05,131.9,67.67,158.53,86.6,216.66,295.46,420.81,33.4,136.12,84.01,122.41,51.22,169.79,129.09,64.67,1323.96,57.82,86.92,199.09,302.38,167.4,59.03,128.27,150.4,291.37,72.82,517.28,71.55,35.66,224.41,331.9,59.89,212.98,82.6,122.65,32.42,140.86,67.71,216.51,125.17,18.72,84.98,130.34,154.55,467.4,85.12,65.14,126.26,271.92,43.52,371.02,113.3,193.0,244.58,144.54,69.07,90.14,244.24,54.85,87.77,36.24,187.5,213.38,95.45,591.97,189.44,50.01,247.28,46.99,101.35,54.1,75.0,116.14,139.01,38.47,86.66,264.92,114.5,74.3,68.51,170.49,205.78,134.46,494.35,130.11,40.15,264.54,217.65,97.12,159.22,83.19,1339.44,129.5,189.6,97.63,51.16,435.57,114.45,158.47,86.46,30.11,94.78,127.96,200.25,37.19,89.69,93.08,302.01,92.56,157.01,66.19,146.87,116.68,127.11,38.26,66.11,41.98,78.17,181.5,38.14,37.29,372.88,104.06
2022-03-08,157.44,275.85,2720.29,824.4,2542.09,2545.57,318.52,473.46,168.72,215.14,190.29,146.79,128.3,87.78,191.71,316.74,170.53,314.33,147.15,47.44,38.59,58.66,523.36,157.87,575.95,259.93,138.74,524.0,53.25,54.4,131.75,76.95,116.11,46.13,301.62,431.53,47.5,222.79,46.46,257.27,67.74,192.08,167.34,121.21,93.97,253.47,94.85,150.76,81.95,104.09,105.53,231.1,17.36,203.41,102.36,223.26,388.13,183.24,98.8,146.99,125.68,73.33,456.07,227.97,442.21,210.0,208.81,364.93,83.31,160.05,448.99,75.69,321.37,54.87,50.89,94.9,124.15,88.15,662.87,173.8,518.2,205.38,341.76,1899.53,60.8,84.0,269.32,197.65,105.47,147.93,245.71,181.39,145.4,173.85,229.1,148.52,67.82,222.73,59.54,108.62,77.16,34.99,119.28,60.0,181.6,102.0,265.13,614.74,276.93,238.71,53.25,81.56,56.85,74.87,117.81,681.42,147.96,449.21,124.67,490.37,203.52,103.76,40.9,265.67,551.43,46.67,86.25,367.2,81.03,269.84,77.61,235.31,16.03,239.85,199.26,45.08,94.2,146.2,424.66,93.7,126.08,525.15,40.2,153.39,218.77,76.22,314.0,258.03,83.13,237.37,57.84,203.99,95.25,55.46,30.74,64.51,100.62,152.79,321.82,81.57,61.96,261.86,54.6,272.75,129.28,438.53,43.49,655.17,313.52,123.19,25.27,75.31,176.9,1849.12,60.17,103.7,125.96,63.76,156.73,87.48,210.56,296.35,400.8,32.86,133.49,90.54,118.43,50.08,168.45,133.92,64.9,1313.6,55.71,88.33,195.95,296.52,156.77,59.23,131.39,145.8,276.83,72.54,507.78,70.19,35.63,219.9,324.9,59.48,214.64,84.31,123.21,32.68,146.8,66.68,214.13,122.03,18.67,80.45,129.32,150.13,466.0,85.86,68.53,122.67,271.62,43.58,367.51,115.24,191.61,239.95,142.78,68.81,88.75,240.95,53.31,86.08,36.76,185.03,204.01,94.0,596.83,190.8,50.73,238.85,47.47,103.28,54.16,72.49,119.71,134.22,38.52,85.09,261.39,117.74,73.5,66.74,168.13,202.01,134.88,516.99,127.13,38.66,273.46,217.48,96.62,154.25,83.51,1317.1,128.83,193.01,100.14,52.27,415.01,114.6,156.48,84.85,31.22,96.0,123.11,196.59,39.16,87.79,93.04,299.35,92.32,165.69,65.17,146.29,115.75,126.17,38.62,62.35,41.96,79.36,181.83,37.21,36.97,358.65,97.55
2022-03-09,162.95,288.5,2785.58,858.97,2668.4,2677.32,325.4,485.57,169.36,230.14,198.5,148.77,133.44,82.79,199.76,317.2,166.27,328.13,148.84,48.75,41.04,58.96,527.65,157.4,597.02,262.79,139.46,541.7,53.08,55.92,133.65,77.79,118.39,46.12,309.42,450.87,47.63,222.47,49.16,264.82,68.13,203.16,172.46,126.95,93.81,253.67,98.52,157.11,80.32,103.58,111.05,231.46,17.56,206.78,103.6,225.88,391.51,185.4,96.21,150.48,126.22,76.1,465.37,233.11,464.74,209.78,216.0,368.86,87.4,168.65,448.72,79.39,333.59,55.95,51.0,100.22,128.62,91.25,693.25,178.56,559.58,209.7,358.79,2035.47,61.29,87.6,278.82,203.94,105.33,152.32,249.69,189.58,146.6,173.96,231.26,153.62,67.12,230.09,59.0,116.14,79.44,34.61,121.96,61.19,186.75,105.91,264.84,623.43,291.0,239.24,54.51,81.0,58.52,75.54,113.77,704.2,149.98,449.92,128.78,517.31,207.77,104.1,42.07,263.79,557.75,46.99,91.98,369.63,80.83,277.68,75.97,236.81,16.37,241.71,207.22,42.56,96.27,149.12,429.17,94.39,131.91,554.91,42.28,152.3,227.0,75.43,323.31,264.36,81.78,230.4,59.8,216.72,95.01,58.28,31.5,66.55,111.92,159.47,339.56,82.85,64.44,255.53,57.5,276.53,142.49,443.29,43.55,674.7,324.71,123.56,25.37,79.76,183.35,1884.56,62.81,106.89,130.01,64.11,165.02,87.96,219.21,307.79,412.24,32.5,135.45,87.14,122.3,51.53,171.37,138.52,65.17,1420.63,55.34,88.76,204.88,305.82,169.79,60.39,132.57,150.89,287.43,74.91,529.92,69.84,36.05,233.53,326.19,58.94,214.72,79.35,128.1,34.37,147.75,65.82,221.7,122.42,18.33,79.74,133.26,155.94,488.13,88.57,70.88,125.52,278.08,44.59,374.16,116.02,207.56,244.46,150.97,72.49,88.38,261.59,53.06,87.78,34.84,187.27,204.88,92.6,633.93,192.21,52.18,245.23,48.12,107.0,54.76,76.68,120.82,134.02,38.99,84.19,274.52,122.03,75.26,66.61,173.21,202.27,138.88,538.94,142.83,38.18,271.04,225.06,96.7,153.79,87.32,1388.29,130.51,198.44,104.61,54.97,442.05,120.61,164.8,87.77,32.76,98.37,125.77,197.97,40.66,86.41,93.1,306.87,90.64,174.68,65.47,151.05,117.64,125.03,39.37,66.4,44.74,83.58,188.65,37.63,37.63,372.4,98.31
